"rgn_id","rgn_label","year","Xtr_o","Xtr","Xtr_dif","E","Ed","L","U","V","P","S"
214,"Egypt",2007,0.042651013,0.0686354868552523,0.0259844738552523,0.0740468974795955,1693100,25099054.66,0.08899999619,17733200,74229577,3.88
214,"Egypt",2008,0.041628979,0.065870601778289,0.024241622778289,0.0722725329508861,1699900,25761984.8,0.08699999809,17733200,75491922,3.88
214,"Egypt",2009,0.039405059,0.0613095862013399,0.0219045272013399,0.0684115613466411,1638000,26427506.94,0.09399999619,17733200,76775023,3.88
214,"Egypt",2010,0.039161632,0.0599157806630718,0.0207541486630718,0.0679889444932852,1676900,27103630.84,0.09,17733200,78075705,3.88
214,"Egypt",2011,0.031608409,0.0475575751674348,0.0159491661674349,0.0548757105828612,1384100,27735267.66,0.0905999991073338,17733200,79392466,3.88
215,"Jordan",2006,0.042618129,0.0533389661446935,0.0107208371446935,0.0670096364540061,81300,1404194.544,0.135975609018417,1054210,5536000,4.18
215,"Jordan",2007,0.041956606,0.051351542323532,0.00939493632353199,0.0659695062466365,84400,1472242.798,0.1310000038,1054210,5661000,4.18
215,"Jordan",2008,0.042063031,0.0503695914208274,0.00830656042082737,0.0661368405260192,85800,1486036.919,0.1269999981,1054210,5786000,4.18
215,"Jordan",2009,0.037006383,0.0433479129973173,0.00634152999731728,0.0581861374730255,78100,1541038.001,0.1289999962,1054210,5915000,4.18
215,"Jordan",2010,0.042215274,0.0483779836430774,0.00616270964307741,0.0663762163876281,90200,1553051.98,0.125,1054210,6046000,4.18
215,"Jordan",2011,0.035471348,0.0397617276973949,0.00429037969739486,0.0557725597052669,78500,1615961.177,0.1289999962,1054210,6181000,4.18
216,"Indonesia",2006,0.019129008,0.0949343508814504,0.0758053428814504,0.0315660195239224,3146400,111122414.8,0.1030000019,169934000,227709821,4.03
216,"Indonesia",2007,0.019562227,0.0957128280507753,0.0761506010507753,0.0322809031252693,3308100,112737674.3,0.09100000381,169934000,230972808,4.03
216,"Indonesia",2008,0.019239816,0.0928209676368847,0.0735811516368848,0.0317488715172473,3324800,114325144,0.08399999619,169934000,234243489,4.03
216,"Indonesia",2009,0.017015421,0.0809684381231441,0.0639530171231441,0.0280782530077823,3010300,116407259.7,0.07900000095,169934000,237486894,4.03
216,"Indonesia",2010,0.016100238,0.0755981798186289,0.0594979418186289,0.0265680495708223,2911500,117961804.4,0.07099999905,169934000,240676485,4.03
216,"Indonesia",2011,0.01526387,0.0707523305268554,0.0554884605268554,0.025187904867105,2819600,119852909.4,0.06599999905,169934000,243801639,4.03
218,"Canada",2006,0.019786634,0.0236599731874645,0.00387333918746449,0.023115226255112,388400,17932526.55,0.06300000191,6315110,32576074,5.28
218,"Canada",2007,0.017473344,0.0206708403715214,0.00319749637152138,0.0204127855752206,351600,18323934.86,0.06,6315110,32927517,5.28
218,"Canada",2008,0.016874423,0.0197285650572086,0.0028541420572086,0.0197131113074342,345300,18654164.9,0.06099999905,6315110,33317662,5.28
218,"Canada",2009,0.015746445,0.018186410015324,0.002439965015324,0.0183953795888072,317000,18792353.51,0.08300000191,6315110,33726915,5.28
218,"Canada",2010,0.015281547,0.0174427935976792,0.00216124659767917,0.0178522741345066,312000,18996483.71,0.08,6315110,34126547,5.28
218,"Canada",2011,0.014552212,0.0164381436179974,0.00188593161799736,0.0170002477214411,302600,19222182.12,0.07400000095,6315110,34483975,5.28
219,"Saint Pierre and Miquelon",2006,,,,,,86532161.975,0.05450000048,6372.81,,5.3
219,"Saint Pierre and Miquelon",2007,,,,,,87337973.03,0.052999999525,6372.81,,5.3
219,"Saint Pierre and Miquelon",2008,,,,,,88333165.1,0.05950000048,6372.81,,5.3
219,"Saint Pierre and Miquelon",2009,,,,,,88304203.505,0.08800000191,6372.81,,5.3
219,"Saint Pierre and Miquelon",2010,,,,,,88244594.655,0.088000001905,6372.81,,5.3
219,"Saint Pierre and Miquelon",2011,,,,,,88818984.46,0.08149999857,6372.81,5774,5.3
220,"Sint Maarten",2006,0.243685067,0.0116198592265777,-0.232065207773422,0.00434449771927468,6100,1512148.49257455,0.0714702552765217,25892.8,38272,3.953333333
220,"Sint Maarten",2007,0.260641556,0.012200695613034,-0.248440860386966,0.00470373930360879,6800,1540371.44231727,0.061487177584873,25892.8,39464,3.953333333
220,"Sint Maarten",2008,0.262623714,0.0121305917417481,-0.250493122258252,0.00479462538044494,7000,1561055.49864091,0.0647558149115844,25892.8,40459,3.953333333
220,"Sint Maarten",2009,0.263512187,0.011932873005252,-0.251579313994748,0.00456189946994616,6700,1592289.67139273,0.0776260814678472,25892.8,39133,3.953333333
220,"Sint Maarten",2010,0.279871116,0.0125835323395114,-0.267287583660489,0.00465292446560568,6800,1603695.46414545,0.0887007570587088,25892.8,37850,3.953333333
220,"Sint Maarten",2011,0.298710477,0.0132495033104273,-0.285460973689573,0.00498149756614971,7400,1625613.31699545,0.0861928561391801,25892.8,38486,3.953333333
221,"Northern Saint-Martin",2006,,,,,,1512148.49257455,0.0714702552765217,59543.5,28414,3.953333333
221,"Northern Saint-Martin",2007,,,,,,1540371.44231727,0.061487177584873,59543.5,28905,3.953333333
221,"Northern Saint-Martin",2008,,,,,,1561055.49864091,0.0647558149115844,59543.5,29376,3.953333333
221,"Northern Saint-Martin",2009,,,,,,1592289.67139273,0.0776260814678472,59543.5,29820,3.953333333
221,"Northern Saint-Martin",2010,,,,,,1603695.46414545,0.0887007570587088,59543.5,30235,3.953333333
221,"Northern Saint-Martin",2011,,,,,,1625613.31699545,0.0861928561391801,59543.5,30615,3.953333333
222,"Sweden",2006,0.025838034,0.106106682054423,0.0802686480544227,0.0304693791624631,136200,4806517.787,0.07,6034730,9080505,5.24
222,"Sweden",2007,0.026766643,0.109108015677955,0.0823413726779553,0.0315644371802241,144600,4878706.032,0.06099999905,6034730,9148092,5.24
222,"Sweden",2008,0.027666776,0.111902042424445,0.0842352664244447,0.0326259152987011,151000,4928884.601,0.06099999905,6034730,9219637,5.24
222,"Sweden",2009,0.031195094,0.125102496299053,0.0939074022990526,0.0367866669665694,166400,4932800.445,0.08300000191,6034730,9298515,5.24
222,"Sweden",2010,0.031118686,0.123736680813712,0.0926179948137125,0.0366965633610118,167600,4986009.991,0.08399999619,6034730,9378126,5.24
222,"Sweden",2011,0.031621993,0.124792037501024,0.093170044501024,0.0372900858561898,173200,5021260.717,0.075,6034730,9449213,5.24
223,"Norway",2006,0.044644902,0.241256160969159,0.196611258969159,0.056512534409149,134000,2454612.197,0.03400000095,4019550,4660677,4.95
223,"Norway",2007,0.045073151,0.241063056595479,0.195989905595479,0.0570546211027829,140200,2520301.932,0.025,4019550,4709153,4.95
223,"Norway",2008,0.04553383,0.240510570732249,0.194976740732249,0.0576377595658973,146000,2600679.339,0.02599999905,4019550,4768212,4.95
223,"Norway",2009,0.043867403,0.228804682520561,0.184937279520561,0.0555283586525795,140000,2604580.844,0.03200000048,4019550,4828726,4.95
223,"Norway",2010,0.036763133,0.189376305907346,0.152613172907346,0.0465356118641907,117300,2614782.377,0.03599999905,4019550,4889252,4.95
223,"Norway",2011,0.033355283,0.169607141399827,0.136251858399827,0.0422218777835344,108500,2657453.779,0.03299999952,4019550,4953088,4.95
224,"Chile",2006,0.018588537,0.0409548404313053,0.0223663034313053,0.0282500561307773,181800,6972248.57,0.07699999809,5577400,16504530,4.29
224,"Chile",2007,0.018724941,0.0408485764660343,0.0221236354660343,0.0284573578145028,189300,7160450.139,0.07099999905,5577400,16668892,4.29
224,"Chile",2008,0.018349459,0.0396434808583629,0.0212940218583629,0.0278867153399373,191600,7451903.479,0.07800000191,5577400,16831184,4.29
224,"Chile",2009,0.019737487,0.0422393731299386,0.0225018861299386,0.0299961801115691,204800,7560947.951,0.09699999809,5577400,16991729,4.29
224,"Chile",2010,0.017220219,0.0365105597342803,0.0192903407342803,0.0261705455603798,193300,8037177.657,0.08100000381,5577400,17150760,4.29
224,"Chile",2011,0.017729054,0.0372469405559845,0.0195178865559845,0.0269438513646561,204400,8165927.184,0.07099999905,5577400,17308449,4.29
227,"Jersey",2006,,,,,,4967140.69855,0.0558181819045455,89865.4,,4.94
227,"Jersey",2007,,,,,,5010078.05609,0.0503030301600606,89865.4,,4.94
227,"Jersey",2008,,,,,,5070052.39791,0.0545282830920303,89865.4,,4.94
227,"Jersey",2009,,,,,,5075960.93148,0.0962997835421538,89865.4,,4.94
227,"Jersey",2010,,,,,,5087733.49405,0.107564934045844,89865.4,,4.94
227,"Jersey",2011,,,,,,5108753.5384,0.097558439794935,89865.4,97857,4.94
228,"Guernsey",2006,,,,,,4967140.69855,0.0558181819045455,58177.2,,4.94
228,"Guernsey",2007,,,,,,5010078.05609,0.0503030301600606,58177.2,,4.94
228,"Guernsey",2008,,,,,,5070052.39791,0.0545282830920303,58177.2,,4.94
228,"Guernsey",2009,,,,,,5075960.93148,0.0962997835421538,58177.2,,4.94
228,"Guernsey",2010,,,,,,5087733.49405,0.107564934045844,58177.2,,4.94
228,"Guernsey",2011,,,,,,5108753.5384,0.097558439794935,58177.2,65345,4.94
231,"East Timor",2006,,,,,,313455.231,,617331,1014439,4.235
231,"East Timor",2007,,,,,,322207.7738,,617331,1046030,4.235
231,"East Timor",2008,,,,,,330507.2763,,617331,1077911,4.235
231,"East Timor",2009,,,,,,338819.6254,,617331,1110071,4.235
231,"East Timor",2010,,,,,,348448.2658,0.036,617331,1142502,4.235
231,"East Timor",2011,,,,,,360453.3065,,617331,1175880,4.235
232,"Bosnia and Herzegovina",2006,0.017678808,0.0139611922428619,-0.00371761575713809,0.0317964175936699,30100,1388046.208,0.3179999924,450134,3875157,3.78
232,"Bosnia and Herzegovina",2007,0.016824408,0.0133087567600823,-0.00351565123991774,0.0302597262285211,30300,1424368.346,0.2970000076,450134,3868665,3.78
232,"Bosnia and Herzegovina",2008,0.015357648,0.0121719772737891,-0.00318567072621086,0.027621669543489,30600,1455750.146,0.2389999962,450134,3861201,3.78
232,"Bosnia and Herzegovina",2009,0.014353154,0.0113987411776538,-0.00295441282234624,0.0258150251437562,28500,1454556.294,0.2410000038,450134,3853446,3.78
232,"Bosnia and Herzegovina",2010,0.013271188,0.0105600836258991,-0.00271110437410092,0.0238690427464659,25700,1478995.138,0.2720000076,450134,3845929,3.78
232,"Bosnia and Herzegovina",2011,0.016689719,0.0133031138267102,-0.0033866051732898,0.0300174797939609,32200,1481641.319,0.2760000038,450134,3839322,3.78
237,"Oecussi Ambeno",2006,,,,,,27912693.61397,0.0426696324500573,44330.1,,4.235
237,"Oecussi Ambeno",2007,,,,,,28395379.56747,0.0387452735704835,44330.1,,4.235
237,"Oecussi Ambeno",2008,,,,,,28898684.00078,0.0392857142871429,44330.1,,4.235
237,"Oecussi Ambeno",2009,,,,,,29339874.97102,0.0387923733786259,44330.1,,4.235
237,"Oecussi Ambeno",2010,,,,,,29845202.81138,0.0350171311851864,44330.1,,4.235
237,"Oecussi Ambeno",2011,,,,,,30347055.78445,0.0325428572024762,44330.1,,4.235
244,"Curacao",2006,0.046567079,0.025712029042455,-0.020855049957545,0.00434449771927468,6100,1512148.49257455,0.0714702552765217,205828,137490,3.953333333
244,"Curacao",2007,0.051134744,0.0273701143063824,-0.0237646296936176,0.00470373930360879,6800,1540371.44231727,0.061487177584873,205828,139841,3.953333333
244,"Curacao",2008,0.052593378,0.0276149941871401,-0.0249783838128599,0.00479462538044494,7000,1561055.49864091,0.0647558149115844,205828,141279,3.953333333
244,"Curacao",2009,0.050821172,0.0261463396493392,-0.0246748323506608,0.00456189946994616,6700,1592289.67139273,0.0776260814678472,205828,141972,3.953333333
244,"Curacao",2010,0.051982107,0.0263319686538039,-0.0256501383461961,0.00465292446560568,6800,1603695.46414545,0.0887007570587088,205828,143784,3.953333333
244,"Curacao",2011,0.05622562,0.0268819661515369,-0.0293436538484631,0.00498149756614971,7400,1625613.31699545,0.0861928561391801,205828,150788,3.953333333
245,"Bonaire",2006,0.671711769,,,0.00434449771927468,6100,1512148.49257455,0.0714702552765217,15808.3,,3.953333333
245,"Bonaire",2007,0.702152428,,,0.00470373930360879,6800,1540371.44231727,0.061487177584873,15808.3,,3.953333333
245,"Bonaire",2008,0.677601626,,,0.00479462538044494,7000,1561055.49864091,0.0647558149115844,15808.3,,3.953333333
245,"Bonaire",2009,0.64825011,,,0.00456189946994616,6700,1592289.67139273,0.0776260814678472,15808.3,,3.953333333
245,"Bonaire",2010,0.656775666,,,0.00465292446560568,6800,1603695.46414545,0.0887007570587088,15808.3,,3.953333333
245,"Bonaire",2011,0.703901299,0.0188211763598398,-0.68508012264016,0.00498149756614971,7400,1625613.31699545,0.0861928561391801,15808.3,16541,3.953333333
247,"Brunei",2006,0.017336187,,,,4700,178759.8507,,375164,374697,4.01
247,"Brunei",2007,0.017963558,,,,5000,182727.8719,,375164,381440,4.01
247,"Brunei",2008,0.016637408,,,,4700,186676.7855,,375164,388017,4.01
247,"Brunei",2009,0.018440485,,,,5300,190846.5478,,375164,394400,4.01
247,"Brunei",2010,0.018968117,,,,5600,195221.685,,375164,400569,4.01
247,"Brunei",2011,0.016292114,,,,5200,198605.22,,375164,406512,4.01
248,"Saba",2006,,,,0.00434449771927468,6100,1512148.49257455,0.0714702552765217,1967.42,,3.953333333
248,"Saba",2007,,,,0.00470373930360879,6800,1540371.44231727,0.061487177584873,1967.42,,3.953333333
248,"Saba",2008,,,,0.00479462538044494,7000,1561055.49864091,0.0647558149115844,1967.42,,3.953333333
248,"Saba",2009,,,,0.00456189946994616,6700,1592289.67139273,0.0776260814678472,1967.42,,3.953333333
248,"Saba",2010,,,,0.00465292446560568,6800,1603695.46414545,0.0887007570587088,1967.42,,3.953333333
248,"Saba",2011,,0.0194602842085229,,0.00498149756614971,7400,1625613.31699545,0.0861928561391801,1967.42,1991,3.953333333
249,"Sint Eustatius",2006,,,,0.00434449771927468,6100,1512148.49257455,0.0714702552765217,4391.27,,3.953333333
249,"Sint Eustatius",2007,,,,0.00470373930360879,6800,1540371.44231727,0.061487177584873,4391.27,,3.953333333
249,"Sint Eustatius",2008,,,,0.00479462538044494,7000,1561055.49864091,0.0647558149115844,4391.27,,3.953333333
249,"Sint Eustatius",2009,,,,0.00456189946994616,6700,1592289.67139273,0.0776260814678472,4391.27,,3.953333333
249,"Sint Eustatius",2010,,,,0.00465292446560568,6800,1603695.46414545,0.0887007570587088,4391.27,,3.953333333
249,"Sint Eustatius",2011,,0.022811808289051,,0.00498149756614971,7400,1625613.31699545,0.0861928561391801,4391.27,3791,3.953333333
250,"Aruba",2006,0.120559043,0.0420471839933922,-0.0785118590066078,0.00702767324522129,10000,1512148.49257455,0.0589905202072515,152599,100830,3.953333333
250,"Aruba",2007,0.12483719,0.043903556762152,-0.080933633237848,0.00736625290943952,10700,1540371.44231727,0.05699999809,152599,101219,3.953333333
250,"Aruba",2008,0.131135141,0.0468246532534914,-0.0843104877465086,0.00786606425703099,11600,1561055.49864091,0.0553255790862789,152599,101344,3.953333333
250,"Aruba",2009,0.129347572,0.0465741272283582,-0.0827734447716418,0.00782969140135997,11800,1592289.67139273,0.0535116251655813,152599,101418,3.953333333
250,"Aruba",2010,0.137225667,0.0503680607543776,-0.0868576062456223,0.0084824438283169,12900,1603695.46414545,0.0516976712448832,152599,101597,3.953333333
250,"Aruba",2011,0.131030607,0.0486195047033715,-0.0824111022966285,0.00821496947295984,12700,1625613.31699545,0.0489999961833325,152599,101932,3.953333333
