year,rgn_id,value
1995,185,0.878116673
1996,185,0.880763827
1997,185,0.884471041
1998,185,0.887844053
1999,185,0.89151938
2000,185,0.897557872
2001,185,0.901211573
2002,185,0.904628819
2003,185,0.905044363
2004,185,0.908391192
2005,185,0.912424883
2006,185,0.918494901
2007,185,0.923420426
2008,185,0.927114488
2009,185,0.924605812
2010,185,0.927305842
2011,185,0.930060338
2000,186,0.772645066
2001,186,0.775531648
2002,186,0.778488891
2003,186,0.782333026
2004,186,0.788383942
2005,186,0.794710261
2006,186,0.814331064
2007,186,0.829443329
2008,186,0.839060679
2009,186,0.833523755
2010,186,0.834732191
2011,186,0.837791217
1995,187,0.790282741
1996,187,0.800925058
1997,187,0.806488972
1998,187,0.810941022
1999,187,0.80993151
2000,187,0.817964459
2001,187,0.823748434
2002,187,0.830344925
2003,187,0.836093934
2004,187,0.842528564
2005,187,0.847797978
2006,187,0.855813879
2007,187,0.865203627
2008,187,0.87211951
2009,187,0.867393756
2010,187,0.864540291
2011,187,0.870367861
1990,188,0.822571594
1991,188,0.817380382
1992,188,0.814631143
1993,188,0.819217461
1994,188,0.825705613
1995,188,0.833285293
1996,188,0.838664848
1997,188,0.844869233
1998,188,0.849815062
1999,188,0.8553847
2000,188,0.859710865
2001,188,0.864050755
2002,188,0.870131294
2003,188,0.873475485
2004,188,0.880635292
2005,188,0.885271723
2006,188,0.892281144
2007,188,0.898268044
2008,188,0.904086459
2009,188,0.896640675
2010,188,0.895961397
2011,188,0.898694228
1990,189,0.80392547
1991,189,0.801575863
1992,189,0.78248289
1993,189,0.769234508
1994,189,0.762579316
1995,189,0.768126115
1996,189,0.77454171
1997,189,0.782664712
1998,189,0.790642308
1999,189,0.79075382
2000,189,0.797088308
2001,189,0.806200362
2002,189,0.815059232
2003,189,0.826486306
2004,189,0.833066415
2005,189,0.841034993
2006,189,0.851724991
2007,189,0.862679577
2008,189,0.869216747
2009,189,0.856610884
2010,189,0.862494901
2011,189,0.877758269
2000,190,0.963684032
2001,190,0.965891697
2002,190,0.970828028
2003,190,0.971519962
2004,190,0.982943723
2005,190,0.980741989
2006,190,0.984105123
2007,190,0.985799411
2008,190,0.987550467
2009,190,0.985933065
2010,190,0.990746067
2011,190,1
1980,191,0.715434582
1981,191,0.715180088
1982,191,0.727557237
1983,191,0.737825565
1984,191,0.736097674
1985,191,0.737031309
1986,191,0.727053876
1987,191,0.724970163
1988,191,0.71911054
1989,191,0.724887916
1990,191,0.737193762
1991,191,0.74884945
1992,191,0.753075354
1993,191,0.752573515
1994,191,0.753028198
1995,191,0.756174413
1996,191,0.762348245
1997,191,0.76539231
1998,191,0.767365924
1999,191,0.768763752
2000,191,0.77364204
2001,191,0.777529399
2002,191,0.784183167
2003,191,0.791008556
2004,191,0.796789703
2005,191,0.802615368
2006,191,0.809417791
2007,191,0.817532197
2008,191,0.820419134
2009,191,0.821696646
2010,191,0.828003217
2011,191,0.83272507
1997,192,0.695421271
1998,192,0.720140781
1999,192,0.738180468
2000,192,0.733535264
2001,192,0.726896581
2002,192,0.718620948
2003,192,0.671131525
2004,192,0.704760529
2005,192,0.704725008
2006,192,0.706540585
2007,192,0.70816216
2008,192,0.713629514
2009,192,0.717200051
2010,192,0.721074658
2011,192,0.727929744
1980,193,0.53581588
1981,193,0.556861062
1982,193,0.563875633
1983,193,0.562241489
1984,193,0.57106998
1985,193,0.575273115
1986,193,0.57454744
1987,193,0.577649301
1988,193,0.582671863
1989,193,0.589173776
1990,193,0.59567581
1991,193,0.600990687
1992,193,0.601782391
1993,193,0.603511605
1994,193,0.606055548
1995,193,0.609878447
1996,193,0.619099255
1997,193,0.624357953
1998,193,0.594648302
1999,193,0.594884173
2000,193,0.597969625
2001,193,0.604128475
2002,193,0.605340767
2003,193,0.600782137
2004,193,0.600627965
2005,193,0.605800839
2006,193,0.604927397
2007,193,0.610695862
2008,193,0.619453877
2009,193,0.619253787
2010,193,0.619917939
2011,193,0.624581727
1986,194,0.550534301
1987,194,0.553407742
1988,194,0.55899951
1989,194,0.562346607
1990,194,0.565314949
1991,194,0.565806025
1992,194,0.565328007
1993,194,0.566464016
1994,194,0.56712111
1995,194,0.569399521
1996,194,0.571934697
1997,194,0.575887125
1998,194,0.578571058
1999,194,0.581656246
2000,194,0.584237803
2001,194,0.587877592
2002,194,0.59224411
2003,194,0.593636566
2004,194,0.596449988
2005,194,0.600090447
2006,194,0.603027927
2007,194,0.60487406
2008,194,0.608719993
2009,194,0.606900537
2010,194,0.607438425
2011,194,0.610380969
1980,195,0.629881284
1981,195,0.636985919
1982,195,0.638627526
1983,195,0.634891994
1984,195,0.632189633
1985,195,0.635294262
1986,195,0.636782463
1987,195,0.635860368
1988,195,0.636798846
1989,195,0.639586901
1990,195,0.638904151
1991,195,0.638922344
1992,195,0.637635013
1993,195,0.636537844
1994,195,0.63627971
1995,195,0.641725284
1996,195,0.647284178
1997,195,0.651423991
1998,195,0.654457369
1999,195,0.655061969
2000,195,0.651817173
2001,195,0.652209114
2002,195,0.651004513
2003,195,0.650229695
2004,195,0.653019361
2005,195,0.655716348
2006,195,0.657760635
2007,195,0.660352563
2008,195,0.662790348
2009,195,0.665168229
2010,195,0.66666094
2011,195,0.66235821
1980,196,0.588707511
1981,196,0.581825401
1982,196,0.584524516
1983,196,0.580922381
1984,196,0.577597372
1985,196,0.586121727
1986,196,0.587954722
1987,196,0.587563847
1988,196,0.596549982
1989,196,0.603607734
1990,196,0.611532145
1991,196,0.616312591
1992,196,0.618454609
1993,196,0.620070472
1994,196,0.619735115
1995,196,0.62173355
1996,196,0.62478203
1997,196,0.626605333
1998,196,0.627268892
1999,196,0.627308448
2000,196,0.631607273
2001,196,0.634051523
2002,196,0.634600741
2003,196,0.642817256
2004,196,0.651853373
2005,196,0.657059269
2006,196,0.662821405
2007,196,0.668485307
2008,196,0.673148473
2009,196,0.677440101
2010,196,0.68294108
2011,196,0.68859777
1980,197,0.605707871
1981,197,0.624833863
1982,197,0.633772304
1983,197,0.640372496
1984,197,0.647289817
1985,197,0.654083653
1986,197,0.659116172
1987,197,0.657076666
1988,197,0.650264008
1989,197,0.649259038
1990,197,0.644380886
1991,197,0.641321823
1992,197,0.637831677
1993,197,0.634357505
1994,197,0.631418208
1995,197,0.63384532
1996,197,0.637265837
1997,197,0.640939542
1998,197,0.644138023
1999,197,0.646868005
2000,197,0.650051117
2001,197,0.65360078
2002,197,0.656182082
2003,197,0.659207494
2004,197,0.662565009
2005,197,0.665159952
2006,197,0.668470634
2007,197,0.671643877
2008,197,0.67352697
2009,197,0.67376166
2010,197,0.675537721
2011,197,0.678682823
1980,198,0.786418486
1981,198,0.796496541
1982,198,0.796713174
1983,198,0.802663326
1984,198,0.809970972
1985,198,0.808198411
1986,198,0.807056588
1987,198,0.790649976
1988,198,0.80187586
1989,198,0.809929957
1990,198,0.815265396
1991,198,0.821055148
1992,198,0.817782053
1993,198,0.820770716
1994,198,0.823446578
1995,198,0.827454263
1996,198,0.829862365
1997,198,0.834200762
1998,198,0.836211891
1999,198,0.82707293
2000,198,0.825132668
2001,198,0.826848546
2002,198,0.825951445
2003,198,0.827872698
2004,198,0.829419384
2005,198,0.832823328
2006,198,0.834542016
2007,198,0.83968889
2008,198,0.84035934
2009,198,0.836412458
2010,198,0.841165166
2011,198,0.846856559
1980,199,0.523023558
1981,199,0.530613645
1982,199,0.533136694
1983,199,0.535516539
1984,199,0.541196467
1985,199,0.54188842
1986,199,0.545477688
1987,199,0.547893665
1988,199,0.548753553
1989,199,0.548105937
1990,199,0.542383948
1991,199,0.534284059
1992,199,0.522872441
1993,199,0.508606691
1994,199,0.503695655
1995,199,0.503566259
1996,199,0.501916927
1997,199,0.496601114
1998,199,0.494650989
1999,199,0.4903113
2000,199,0.483910981
2001,199,0.481772254
2002,199,0.483749007
2003,199,0.487969991
2004,199,0.493466881
2005,199,0.50037742
2006,199,0.5054228
2007,199,0.510767872
2008,199,0.515458575
2009,199,0.516226024
2010,199,0.52103134
2011,199,0.526294391
1985,200,0.661938953
1986,200,0.663852488
1987,200,0.670838193
1988,200,0.676485596
1989,200,0.677843476
1990,200,0.678413313
1991,200,0.677617993
1992,200,0.670321849
1993,200,0.64438439
1994,200,0.646356277
1995,200,0.654410565
1996,200,0.662802271
1997,200,0.668801431
1998,200,0.673468523
1999,200,0.675089766
2000,200,0.676925442
2001,200,0.678756871
2002,200,0.689060114
2003,200,0.690653253
2004,200,0.699300189
2005,200,0.71385109
2006,200,0.730193988
2007,200,0.747640692
2008,200,0.758009411
2009,200,0.757984083
2010,200,0.759253885
2011,200,0.761690461
1988,202,0.555504734
1989,202,0.559281377
1990,202,0.56573739
1991,202,0.567589239
1992,202,0.566990559
1993,202,0.567033085
1994,202,0.567380875
1995,202,0.569876711
1996,202,0.572908668
1997,202,0.575365581
1998,202,0.577619342
1999,202,0.580899577
2000,202,0.584827375
2001,202,0.589689481
2002,202,0.59492493
2003,202,0.600301493
2004,202,0.606997078
2005,202,0.61368951
2006,202,0.619719921
2007,202,0.625751353
2008,202,0.631384419
2009,202,0.63466914
2010,202,0.639178687
2011,202,0.643868327
1980,203,0.531658723
1981,203,0.54263765
1982,203,0.548846055
1983,203,0.556465823
1984,203,0.561049736
1985,203,0.566259478
1986,203,0.570387689
1987,203,0.574448892
1988,203,0.583666867
1989,203,0.590159896
1990,203,0.596373293
1991,203,0.598485509
1992,203,0.603298792
1993,203,0.607611431
1994,203,0.613408616
1995,203,0.620236598
1996,203,0.626595732
1997,203,0.630213565
1998,203,0.635193593
1999,203,0.642120974
2000,203,0.645962662
2001,203,0.650733747
2002,203,0.654103594
2003,203,0.661273063
2004,203,0.669010795
2005,203,0.678390509
2006,203,0.687721879
2007,203,0.697249509
2008,203,0.701356368
2009,203,0.708132414
2010,203,0.716981345
2011,203,0.723105085
1980,204,0.506534495
1981,204,0.515288016
1982,204,0.520191567
1983,204,0.524723558
1984,204,0.530061737
1985,204,0.53314335
1986,204,0.536381295
1987,204,0.539784569
1988,204,0.542351359
1989,204,0.545613647
1990,204,0.551791525
1991,204,0.555550393
1992,204,0.559726109
1993,204,0.563652798
1994,204,0.56706954
1995,204,0.571460767
1996,204,0.575135695
1997,204,0.579615128
1998,204,0.583553683
1999,204,0.587311083
2000,204,0.592646722
2001,204,0.597588801
2002,204,0.601328346
2003,204,0.606274519
2004,204,0.612771468
2005,204,0.619550885
2006,204,0.626925124
2007,204,0.633954479
2008,204,0.640253576
2009,204,0.645024014
2010,204,0.650423303
2011,204,0.656977412
1980,205,0.794911374
1981,205,0.787979895
1982,205,0.794408668
1983,205,0.797912219
1984,205,0.801202995
1985,205,0.788104947
1986,205,0.787284045
1987,205,0.791556215
1988,205,0.796259583
1989,205,0.800016702
1990,205,0.804703045
1991,205,0.809426265
1992,205,0.813873037
1993,205,0.806723534
1994,205,0.811603732
1995,205,0.816653339
1996,205,0.820331066
1997,205,0.822292788
1998,205,0.818989504
1999,205,0.813102707
2000,205,0.818272713
2001,205,0.819260882
2002,205,0.822922924
2003,205,0.827663048
2004,205,0.832876102
2005,205,0.837607352
2006,205,0.843763295
2007,205,0.848303555
2008,205,0.848620665
2009,205,0.846819328
2010,205,0.853677385
2011,205,0.857457868
1980,206,0.685337243
1981,206,0.696942132
1982,206,0.704992163
1983,206,0.711446828
1984,206,0.718900806
1985,206,0.718116158
1986,206,0.71855314
1987,206,0.723134806
1988,206,0.731890988
1989,206,0.740222166
1990,206,0.748614405
1991,206,0.757195047
1992,206,0.764217691
1993,206,0.772179819
1994,206,0.779476471
1995,206,0.787515594
1996,206,0.795205218
1997,206,0.800870165
1998,206,0.793185695
1999,206,0.797602049
2000,206,0.804957899
2001,206,0.805507512
2002,206,0.809766574
2003,206,0.814848199
2004,206,0.821399126
2005,206,0.827197198
2006,206,0.833139212
2007,206,0.839414602
2008,206,0.843900912
2009,206,0.841770896
2010,206,0.847493972
2011,206,0.852217556
1985,207,0.545918289
1986,207,0.548239143
1987,207,0.551705174
1988,207,0.556982216
1989,207,0.56439467
1990,207,0.570364435
1991,207,0.57676967
1992,207,0.584321721
1993,207,0.591527908
1994,207,0.599264777
1995,207,0.60785213
1996,207,0.615835764
1997,207,0.623030594
1998,207,0.6278336
1999,207,0.631893405
2000,207,0.638368607
2001,207,0.645086461
2002,207,0.651496157
2003,207,0.658535257
2004,207,0.666515124
2005,207,0.675485847
2006,207,0.684254892
2007,207,0.692952653
2008,207,0.699321251
2009,207,0.703724112
2010,207,0.709741432
2011,207,0.715772135
1980,208,0.781523832
1981,208,0.794132207
1982,208,0.801566162
1983,208,0.811086062
1984,208,0.820110223
1985,208,0.822053973
1986,208,0.825220606
1987,208,0.835418001
1988,208,0.845444421
1989,208,0.854672044
1990,208,0.863000989
1991,208,0.868960918
1992,208,0.874129169
1993,208,0.883369771
1994,208,0.891228099
1995,208,0.896757831
1996,208,0.901191682
1997,208,0.907100846
1998,208,0.903409002
1999,208,0.90927537
2000,208,0.917249131
2001,208,0.91582757
2002,208,0.920061075
2003,208,0.927132854
2004,208,0.936178071
2005,208,0.943238314
2006,208,0.950554282
2007,208,0.957000641
2008,208,0.955767572
2009,208,0.953189096
2010,208,0.964926735
2011,208,0.96936992
1980,209,0.486110081
1981,209,0.497281358
1982,209,0.508811944
1983,209,0.520021767
1984,209,0.534521714
1985,209,0.547082597
1986,209,0.555123274
1987,209,0.565888895
1988,209,0.576884703
1989,209,0.582313797
1990,209,0.587571505
1991,209,0.597041699
1992,209,0.609464438
1993,209,0.621875608
1994,209,0.633473983
1995,209,0.643634992
1996,209,0.652635393
1997,209,0.661232347
1998,209,0.668218732
1999,209,0.675177765
2000,209,0.683459189
2001,209,0.691802856
2002,209,0.70028877
2003,209,0.709955492
2004,209,0.720332979
2005,209,0.732102579
2006,209,0.74491865
2007,209,0.758650794
2008,209,0.768186111
2009,209,0.776259083
2010,209,0.785705245
2011,209,0.794956995
1980,210,0.796171854
1981,210,0.807001028
1982,210,0.814527291
1983,210,0.819991801
1984,210,0.826517997
1985,210,0.834027759
1986,210,0.837892519
1987,210,0.843542587
1988,210,0.852227371
1989,210,0.859738087
1990,210,0.867544765
1991,210,0.873211997
1992,210,0.875775694
1993,210,0.877618916
1994,210,0.879896638
1995,210,0.883059416
1996,210,0.886765553
1997,210,0.889473974
1998,210,0.888460628
1999,210,0.889398692
2000,210,0.893946383
2001,210,0.896037211
2002,210,0.898357651
2003,210,0.90056843
2004,210,0.905030167
2005,210,0.908128156
2006,210,0.911866834
2007,210,0.916278069
2008,210,0.916784351
2009,210,0.911818151
2010,210,0.91698999
2011,210,0.917433406
1980,212,0.612639127
1981,212,0.615182481
1982,212,0.623910352
1983,212,0.632600324
1984,212,0.632409921
1985,212,0.628479786
1986,212,0.629264568
1987,212,0.62650722
1988,212,0.641761024
1989,212,0.634887927
1990,212,0.63807638
1991,212,0.63553658
1992,212,0.638807463
1993,212,0.642574506
1994,212,0.647431694
1995,212,0.647400421
1996,212,0.652867995
1997,212,0.657946266
1998,212,0.666901095
1999,212,0.666831641
2000,212,0.67335013
2001,212,0.671025237
2002,212,0.676132206
2003,212,0.680241037
2004,212,0.681914173
2005,212,0.681094103
2006,212,0.682092314
2007,212,0.685071869
2008,212,0.683559383
2009,212,0.680912983
2010,212,0.681970525
2011,212,0.684044932
1980,214,0.619880368
1981,214,0.629034564
1982,214,0.640558888
1983,214,0.648247453
1984,214,0.654664975
1985,214,0.660888045
1986,214,0.663060492
1987,214,0.665710682
1988,214,0.671228862
1989,214,0.676818886
1990,214,0.683187071
1991,214,0.68544388
1992,214,0.689596347
1993,214,0.692617341
1994,214,0.696456294
1995,214,0.701112286
1996,214,0.705574193
1997,214,0.710591067
1998,214,0.713928036
1999,214,0.719040125
2000,214,0.724128781
2001,214,0.727747305
2002,214,0.729798147
2003,214,0.73295356
2004,214,0.737463416
2005,214,0.742716769
2006,214,0.749857213
2007,214,0.756913232
2008,214,0.763432822
2009,214,0.766748005
2010,214,0.77085313
2011,214,0.772770384
1980,215,0.663087279
1981,215,0.671598636
1982,215,0.679547338
1983,215,0.681179952
1984,215,0.688357884
1985,215,0.690852764
1986,215,0.695493919
1987,215,0.697333962
1988,215,0.695603756
1989,215,0.682985636
1990,215,0.683890426
1991,215,0.678587211
1992,215,0.690924039
1993,215,0.69282815
1994,215,0.695457129
1995,215,0.699903486
1996,215,0.700580024
1997,215,0.702437482
1998,215,0.703593847
1999,215,0.706214058
2000,215,0.709599419
2001,215,0.713913859
2002,215,0.718138869
2003,215,0.72139932
2004,215,0.728939815
2005,215,0.736689678
2006,215,0.744329783
2007,215,0.751791088
2008,215,0.75793528
2009,215,0.761460701
2010,215,0.762708863
2011,215,0.764861975
1980,216,0.570528535
1981,216,0.583262787
1982,216,0.587434735
1983,216,0.596020245
1984,216,0.603448449
1985,216,0.607258818
1986,216,0.61251922
1987,216,0.617880716
1988,216,0.624643495
1989,216,0.633919091
1990,216,0.643192674
1991,216,0.652110025
1992,216,0.658570694
1993,216,0.66517156
1994,216,0.67191271
1995,216,0.679641912
1996,216,0.686319064
1997,216,0.690729068
1998,216,0.678299281
1999,216,0.679000928
2000,216,0.683838059
2001,216,0.687689292
2002,216,0.691712227
2003,216,0.696389882
2004,216,0.701884264
2005,216,0.708366881
2006,216,0.714612216
2007,216,0.72128427
2008,216,0.727106931
2009,216,0.730646557
2010,216,0.735951921
2011,216,0.742199263
1980,218,0.818838519
1981,218,0.828655914
1982,218,0.830246354
1983,218,0.83513516
1984,218,0.842503445
1985,218,0.848439146
1986,218,0.85160433
1987,218,0.85665632
1988,218,0.86277922
1989,218,0.866754421
1990,218,0.868947347
1991,218,0.868954419
1992,218,0.870705789
1993,218,0.873686521
1994,218,0.878789537
1995,218,0.882303835
1996,218,0.884434092
1997,218,0.888691599
1998,218,0.892451336
1999,218,0.897740072
2000,218,0.902045194
2001,218,0.904684387
2002,218,0.906559697
2003,218,0.910380992
2004,218,0.91464098
2005,218,0.920487108
2006,218,0.924964855
2007,218,0.928449101
2008,218,0.929892717
2009,218,0.927174304
2010,218,0.93009054
2011,218,0.935157988
1980,219,0.823302881
1981,219,0.832809493
1982,219,0.834931777
1983,219,0.840667997
1984,219,0.848687958
1985,219,0.854344014
1986,219,0.858006229
1987,219,0.862761462
1988,219,0.868683935
1989,219,0.873474844
1990,219,0.876587318
1991,219,0.877424721
1992,219,0.880167293
1993,219,0.883290349
1994,219,0.887918858
1995,219,0.891254939
1996,219,0.894298923
1997,219,0.898689097
1998,219,0.902576748
1999,219,0.907402712
2000,219,0.911815778
2001,219,0.914134242
2002,219,0.91618543
2003,219,0.919716609
2004,219,0.924182482
2005,219,0.929412878
2006,219,0.9337676
2007,219,0.937172446
2008,219,0.938251116
2009,219,0.935499293
2010,219,0.93819337
2011,219,0.942024167
1980,220,0.727827022
1981,220,0.734224138
1982,220,0.74093828
1983,220,0.74380206
1984,220,0.752710933
1985,220,0.761904808
1986,220,0.768145443
1987,220,0.773506271
1988,220,0.780142198
1989,220,0.787225312
1990,220,0.791176673
1991,220,0.785566796
1992,220,0.786336174
1993,220,0.788755065
1994,220,0.792183471
1995,220,0.795169239
1996,220,0.799572978
1997,220,0.804175268
1998,220,0.808750137
1999,220,0.813366867
2000,220,0.816716415
2001,220,0.817964021
2002,220,0.820438578
2003,220,0.824816223
2004,220,0.829487017
2005,220,0.835639738
2006,220,0.843333049
2007,220,0.84847891
2008,220,0.851136946
2009,220,0.84682038
2010,220,0.847480985
2011,220,0.849069015
1980,221,0.727827022
1981,221,0.734224138
1982,221,0.74093828
1983,221,0.74380206
1984,221,0.752710933
1985,221,0.761904808
1986,221,0.768145443
1987,221,0.773506271
1988,221,0.780142198
1989,221,0.787225312
1990,221,0.791176673
1991,221,0.785566796
1992,221,0.786336174
1993,221,0.788755065
1994,221,0.792183471
1995,221,0.795169239
1996,221,0.799572978
1997,221,0.804175268
1998,221,0.808750137
1999,221,0.813366867
2000,221,0.816716415
2001,221,0.817964021
2002,221,0.820438578
2003,221,0.824816223
2004,221,0.829487017
2005,221,0.835639738
2006,221,0.843333049
2007,221,0.84847891
2008,221,0.851136946
2009,221,0.84682038
2010,221,0.847480985
2011,221,0.849069015
1980,222,0.81494696
1981,222,0.822543393
1982,222,0.828738554
1983,222,0.833688555
1984,222,0.840530619
1985,222,0.844936659
1986,222,0.849158499
1987,222,0.854396539
1988,222,0.85929522
1989,222,0.864389242
1990,222,0.867930953
1991,222,0.869403116
1992,222,0.8698867
1993,222,0.869456814
1994,222,0.874113297
1995,222,0.878856148
1996,222,0.882104452
1997,222,0.88523857
1998,222,0.888703217
1999,222,0.89417707
2000,222,0.900624382
2001,222,0.901515067
2002,222,0.904700358
2003,222,0.908098586
2004,222,0.913871504
2005,222,0.914432015
2006,222,0.922040439
2007,222,0.928689178
2008,222,0.93129827
2009,222,0.925900239
2010,222,0.930485602
2011,222,0.935287745
1980,223,0.806154579
1981,223,0.815082598
1982,223,0.820071606
1983,223,0.826529757
1984,223,0.834561895
1985,223,0.841532152
1986,223,0.846645196
1987,223,0.850327447
1988,223,0.852690376
1989,223,0.856469981
1990,223,0.861183065
1991,223,0.866517589
1992,223,0.871120123
1993,223,0.874924141
1994,223,0.880579091
1995,223,0.885536331
1996,223,0.894356201
1997,223,0.900561473
1998,223,0.898892634
1999,223,0.906257308
2000,223,0.923201306
2001,223,0.925510483
2002,223,0.925431
2003,223,0.928279355
2004,223,0.93742033
2005,223,0.94749933
2006,223,0.958186012
2007,223,0.961443313
2008,223,0.969761577
2009,223,0.959814109
2010,223,0.963997685
2011,223,0.969336217
1980,224,0.68196144
1981,224,0.692576877
1982,224,0.686814284
1983,224,0.685407671
1984,224,0.693945711
1985,224,0.701173872
1986,224,0.70643463
1987,224,0.71398792
1988,224,0.722558916
1989,224,0.734004572
1990,224,0.739848691
1991,224,0.748934514
1992,224,0.760443373
1993,224,0.767569208
1994,224,0.773612081
1995,224,0.783734524
1996,224,0.790449171
1997,224,0.796326405
1998,224,0.798892159
1999,224,0.79833541
2000,224,0.807646874
2001,224,0.811469407
2002,224,0.813764013
2003,224,0.81803685
2004,224,0.824695639
2005,224,0.831739083
2006,224,0.848706482
2007,224,0.855571162
2008,224,0.85390787
2009,224,0.85258658
2010,224,0.864827192
2011,224,0.875471978
1980,227,0.798229187
1981,227,0.80689307
1982,227,0.813500178
1983,227,0.81819168
1984,227,0.824710024
1985,227,0.829916225
1986,227,0.834856466
1987,227,0.840251964
1988,227,0.844855487
1989,227,0.849903472
1990,227,0.849698348
1991,227,0.851046984
1992,227,0.850011318
1993,227,0.851322562
1994,227,0.856099591
1995,227,0.854848813
1996,227,0.860003204
1997,227,0.866473878
1998,227,0.870772823
1999,227,0.875205355
2000,227,0.883043661
2001,227,0.886894358
2002,227,0.890802947
2003,227,0.893615763
2004,227,0.90037637
2005,227,0.905263176
2006,227,0.913048926
2007,227,0.918675943
2008,227,0.922105473
2009,227,0.915311981
2010,227,0.917665257
2011,227,0.922217
1980,228,0.798229187
1981,228,0.80689307
1982,228,0.813500178
1983,228,0.81819168
1984,228,0.824710024
1985,228,0.829916225
1986,228,0.834856466
1987,228,0.840251964
1988,228,0.844855487
1989,228,0.849903472
1990,228,0.849698348
1991,228,0.851046984
1992,228,0.850011318
1993,228,0.851322562
1994,228,0.856099591
1995,228,0.854848813
1996,228,0.860003204
1997,228,0.866473878
1998,228,0.870772823
1999,228,0.875205355
2000,228,0.883043661
2001,228,0.886894358
2002,228,0.890802947
2003,228,0.893615763
2004,228,0.90037637
2005,228,0.905263176
2006,228,0.913048926
2007,228,0.918675943
2008,228,0.922105473
2009,228,0.915311981
2010,228,0.917665257
2011,228,0.922217
1999,231,0.59628799
2000,231,0.608866828
2001,231,0.597363927
2002,231,0.598099623
2003,231,0.596763488
2004,231,0.599668886
2005,231,0.606388439
2006,231,0.603613443
2007,231,0.613094123
2008,231,0.62438155
2009,231,0.633127171
2010,231,0.639717126
2011,231,0.648060005
1994,232,0.607509739
1995,232,0.629527697
1996,232,0.687905448
1997,232,0.71431295
1998,232,0.725719246
1999,232,0.732415561
2000,232,0.737097237
2001,232,0.741829863
2002,232,0.747376239
2003,232,0.752699659
2004,232,0.760550575
2005,232,0.767869841
2006,232,0.778713355
2007,232,0.787403533
2008,232,0.795829152
2009,232,0.794374833
2010,232,0.795993499
2011,232,0.800413051
1980,237,0.794911374
1981,237,0.787979895
1982,237,0.794408668
1983,237,0.797912219
1984,237,0.801202995
1985,237,0.788104947
1986,237,0.787284045
1987,237,0.791556215
1988,237,0.796259583
1989,237,0.800016702
1990,237,0.804703045
1991,237,0.809426265
1992,237,0.813873037
1993,237,0.806723534
1994,237,0.811603732
1995,237,0.816653339
1996,237,0.820331066
1997,237,0.822292788
1998,237,0.818989504
1999,237,0.813102707
2000,237,0.818272713
2001,237,0.819260882
2002,237,0.822922924
2003,237,0.827663048
2004,237,0.832876102
2005,237,0.837607352
2006,237,0.843763295
2007,237,0.848303555
2008,237,0.848620665
2009,237,0.846819328
2010,237,0.853677385
2011,237,0.857457868
1980,244,0.727827022
1981,244,0.734224138
1982,244,0.74093828
1983,244,0.74380206
1984,244,0.752710933
1985,244,0.761904808
1986,244,0.768145443
1987,244,0.773506271
1988,244,0.780142198
1989,244,0.787225312
1990,244,0.791176673
1991,244,0.785566796
1992,244,0.786336174
1993,244,0.788755065
1994,244,0.792183471
1995,244,0.795169239
1996,244,0.799572978
1997,244,0.804175268
1998,244,0.808750137
1999,244,0.813366867
2000,244,0.816716415
2001,244,0.817964021
2002,244,0.820438578
2003,244,0.824816223
2004,244,0.829487017
2005,244,0.835639738
2006,244,0.843333049
2007,244,0.84847891
2008,244,0.851136946
2009,244,0.84682038
2010,244,0.847480985
2011,244,0.849069015
1980,245,0.727827022
1981,245,0.734224138
1982,245,0.74093828
1983,245,0.74380206
1984,245,0.752710933
1985,245,0.761904808
1986,245,0.768145443
1987,245,0.773506271
1988,245,0.780142198
1989,245,0.787225312
1990,245,0.791176673
1991,245,0.785566796
1992,245,0.786336174
1993,245,0.788755065
1994,245,0.792183471
1995,245,0.795169239
1996,245,0.799572978
1997,245,0.804175268
1998,245,0.808750137
1999,245,0.813366867
2000,245,0.816716415
2001,245,0.817964021
2002,245,0.820438578
2003,245,0.824816223
2004,245,0.829487017
2005,245,0.835639738
2006,245,0.843333049
2007,245,0.84847891
2008,245,0.851136946
2009,245,0.84682038
2010,245,0.847480985
2011,245,0.849069015
1980,247,0.927009082
1981,247,0.912724146
1982,247,0.918760831
1983,247,0.920129635
1984,247,0.92144778
1985,247,0.920310799
1986,247,0.917356531
1987,247,0.919163197
1988,247,0.920644102
1989,247,0.920449315
1990,247,0.922181515
1991,247,0.925347116
1992,247,0.928775568
1993,247,0.928489262
1994,247,0.930591654
1995,247,0.93416266
1996,247,0.935992046
1997,247,0.934244047
1998,247,0.932927744
1999,247,0.934854998
2000,247,0.937252511
2001,247,0.939688022
2002,247,0.942575053
2003,247,0.945106783
2004,247,0.946228006
2005,247,0.947745975
2006,247,0.952694018
2007,247,0.95377489
2008,247,0.952472811
2009,247,0.950240504
2010,247,0.952301139
2011,247,0.954778937
1980,248,0.727827022
1981,248,0.734224138
1982,248,0.74093828
1983,248,0.74380206
1984,248,0.752710933
1985,248,0.761904808
1986,248,0.768145443
1987,248,0.773506271
1988,248,0.780142198
1989,248,0.787225312
1990,248,0.791176673
1991,248,0.785566796
1992,248,0.786336174
1993,248,0.788755065
1994,248,0.792183471
1995,248,0.795169239
1996,248,0.799572978
1997,248,0.804175268
1998,248,0.808750137
1999,248,0.813366867
2000,248,0.816716415
2001,248,0.817964021
2002,248,0.820438578
2003,248,0.824816223
2004,248,0.829487017
2005,248,0.835639738
2006,248,0.843333049
2007,248,0.84847891
